rank_emul	user	Psi_emul	out_deg	in_deg	R_tweet	R_rtweet
6854	1690172173	4.1073866598844193e-07	7	8	1.4098562437016205e-05	1.6346159347265164e-06
6855	2362459472	4.0895549196993227e-07	14	23	9.603368616518285e-06	7.560098698110139e-06
6856	4213592543	4.0862923300124604e-07	22	10	1.164663853492643e-05	2.2475969102489602e-06
6857	801815820229869568	4.0834122508406083e-07	2	0	1.6346159347265164e-06	0.0
6858	2948882722	4.080610923833613e-07	1	0	2.0432699184081456e-07	0.0
6859	918113578460295168	4.074817014562115e-07	6	1	0.00013383417965573353	5.312501787861179e-06
6860	3172159797	4.067526814158366e-07	3	10	1.2259619510448874e-06	2.0432699184081457e-06
6861	951862754817736704	4.0658055168408135e-07	13	2	1.1237984551244801e-05	4.086539836816291e-07
6862	1103578568	4.0633529494210334e-07	6	0	4.086539836816291e-06	0.0
6863	1691693618	4.0620816644740836e-07	8	7	1.2463946502289688e-05	1.838942926567331e-06
6864	960464354012487680	4.0613616446811214e-07	4	2	3.4735588612938474e-06	4.086539836816291e-07
6865	3295285863	4.0556014863374184e-07	3	23	8.377406665473397e-06	5.108174796020364e-06
6866	297765190	4.0518326327336285e-07	1	29	1.0216349592040727e-05	8.786060649155027e-06
6867	821261522	4.0517313799502434e-07	1	1	8.173079673632582e-07	2.0432699184081456e-07
6868	755002772622311424	4.050088834797547e-07	2	0	2.0432699184081456e-07	0.0
6869	356217121	4.0496838236640047e-07	1	3	1.6346159347265164e-06	6.129809755224437e-07
6870	4754172736	4.046139976245516e-07	5	3	1.0216349592040729e-06	6.129809755224437e-07
6871	2330073073	4.044474930474289e-07	4	1	7.968752681791769e-06	2.0432699184081456e-07
6872	316586817	4.0436649082072065e-07	5	6	6.742790730746881e-06	1.430288942885702e-06
6873	2918071205	4.042438624497316e-07	1	1	1.2259619510448874e-06	2.0432699184081456e-07
6874	4926674879	4.0410210855299207e-07	12	40	1.920673723303657e-05	9.39904162467747e-06
6875	2370869187	4.037927250482033e-07	4	0	2.0432699184081456e-07	0.0
6876	4722571935	4.0361272009996256e-07	6	0	1.6346159347265164e-06	0.0
6877	3249970767	4.024123121013823e-07	8	10	1.838942926567331e-06	2.2475969102489602e-06
6878	275480092	4.0217268051403686e-07	3	3	2.4519239020897748e-06	6.129809755224437e-07
6879	216377241	4.0150666220554627e-07	1	2	4.086539836816291e-07	4.086539836816291e-07
6880	270288086	4.0093289643302897e-07	13	5	8.173079673632582e-07	1.0216349592040729e-06
6881	2219488596	4.0042100736146944e-07	3	0	5.925482763383623e-06	0.0
6882	2430638526	3.995884844758562e-07	1	0	4.2908668286571055e-06	0.0
6883	394471819	3.9929035128033246e-07	1	0	1.2259619510448874e-06	0.0
6884	3131111158	3.9914297222896025e-07	15	2	1.4711543412538648e-05	4.086539836816291e-07
6885	306389088	3.9880996307471506e-07	5	12	1.6346159347265164e-06	2.4519239020897748e-06
6886	3897787293	3.984994545389999e-07	15	20	5.721155771542808e-06	5.108174796020364e-06
6887	787371306	3.984420779617481e-07	6	0	1.838942926567331e-06	0.0
6888	2933668344	3.9829019878666997e-07	1	1	4.086539836816291e-07	2.0432699184081456e-07
6889	878228843378683904	3.979470643540861e-07	1	1	1.6346159347265164e-06	2.0432699184081456e-07
6890	2481292928	3.9754992843703e-07	4	46	2.0637026175922272e-05	1.5528851379901906e-05
6891	2800045082	3.970425394891765e-07	21	38	1.4098562437016205e-05	1.1033657559403987e-05
6892	367982577	3.9685915944815623e-07	2	4	1.2259619510448874e-06	8.173079673632582e-07
6893	494297822	3.9653627557224955e-07	2	40	2.6153854955624263e-05	1.655048633910598e-05
6894	925019633354145792	3.964091470775545e-07	7	27	2.6971162922987523e-05	5.721155771542808e-06
6895	1933167998	3.9640352192292195e-07	11	9	1.8185102273832496e-05	2.2475969102489602e-06
6896	2985449284	3.957003775938567e-07	1	3	1.2259619510448874e-06	6.129809755224437e-07
6897	2335032607	3.955788742537942e-07	1	1	4.086539836816291e-07	2.0432699184081456e-07
6898	3126923965	3.9556087375897013e-07	2	4	2.860577885771404e-06	8.173079673632582e-07
6899	2291240816	3.950681102131612e-07	1	16	5.721155771542808e-06	4.086539836816291e-06
6900	3621406823	3.944943444406439e-07	7	1	5.5168287797019935e-06	2.0432699184081456e-07
6901	552132322	3.942277121110624e-07	1	14	4.086539836816291e-06	3.0649048776122184e-06
6902	429995196	3.940364568535566e-07	2	16	2.860577885771404e-06	3.269231869453033e-06
6903	812749792602365952	3.93754074091004e-07	1	0	1.6959140322787608e-05	0.0
6904	2491256486	3.937461988745185e-07	3	57	1.4507216420697834e-05	1.430288942885702e-05
6905	3070059946	3.9370907285394375e-07	12	57	4.3317322270252685e-05	2.6358181947465077e-05
6906	214871547	3.9348744176142237e-07	10	3	3.269231869453033e-06	6.129809755224437e-07
6907	405788884	3.931803083184867e-07	1	0	1.838942926567331e-06	0.0
6908	463726485	3.929519270404063e-07	1	0	4.086539836816291e-07	0.0
6909	246710490	3.9290917586519917e-07	1	0	4.086539836816291e-07	0.0
6910	889357617059037184	3.9229153388654823e-07	5	8	5.925482763383623e-06	2.0432699184081457e-06
6911	798122717203599360	3.918381464231669e-07	2	12	5.721155771542808e-06	2.4519239020897748e-06
6912	921488581713190912	3.9169414246457436e-07	6	23	8.377406665473397e-06	6.742790730746881e-06
6913	91953939	3.9152651285652513e-07	1	0	4.2908668286571055e-06	0.0
6914	1699904478	3.912250045682219e-07	11	110	4.086539836816291e-05	4.5156265196820015e-05
6915	187088278	3.910630001148053e-07	1	25	5.721155771542808e-06	6.742790730746881e-06
6916	907959070010826752	3.909122459706536e-07	14	43	1.0829330567563171e-05	1.205529251860806e-05
6917	847416120793374720	3.9015172506433665e-07	6	123	3.841347446607314e-05	4.5156265196820015e-05
6918	794480726766997504	3.8908857083878994e-07	1	1	6.129809755224437e-07	2.0432699184081456e-07
6919	3345370367	3.8907282040581887e-07	4	0	1.0216349592040729e-06	0.0
6920	825343598778576896	3.890604450656273e-07	4	2	3.0649048776122184e-06	4.086539836816291e-07
6921	3099033976	3.888995656431372e-07	2	2	6.129809755224437e-07	4.086539836816291e-07
6922	902190702523801600	3.8784091154129654e-07	3	6	4.2908668286571055e-06	1.2259619510448874e-06
6923	2999743173	3.877340336032786e-07	5	1	4.4951938204979205e-06	2.0432699184081456e-07
6924	3114580948	3.8758215442820047e-07	1	0	1.4711543412538648e-05	0.0
6925	882213376843186176	3.869116359960038e-07	1	0	3.4735588612938474e-06	0.0
6926	708987517752745984	3.864874993367116e-07	11	133	3.0649048776122184e-05	3.657453153950581e-05
6927	93168935	3.8612073925467115e-07	2	6	2.4519239020897748e-06	1.2259619510448874e-06
6928	2430572356	3.8606448770834594e-07	1	6	2.0432699184081457e-06	1.2259619510448874e-06
6929	2453071350	3.857123530283501e-07	1	0	4.719953511522816e-05	0.0
6930	226279154	3.8558297447180204e-07	1	0	1.838942926567331e-06	0.0
6931	889834103952093184	3.852477152557037e-07	1	0	8.173079673632582e-07	0.0
6932	918099614326280192	3.8508121067858107e-07	3	0	4.086539836816291e-07	0.0
6933	2949916302	3.850620851528305e-07	1	0	4.086539836816291e-07	0.0
6934	814001725573042176	3.849765828024162e-07	16	35	1.2872600485971317e-05	8.377406665473397e-06
6935	462179142	3.848539544314272e-07	3	0	2.0432699184081456e-07	0.0
6936	161397748	3.8481345331807304e-07	1	0	3.677885853134662e-06	0.0
6937	891458323	3.8442531764842893e-07	4	5	8.786060649155027e-06	1.430288942885702e-06
6938	527487530	3.8377392474198286e-07	2	2	1.430288942885702e-06	8.173079673632582e-07
6939	2334438191	3.834341654021785e-07	4	16	4.086539836816291e-06	3.8822128449754765e-06
6940	2774976064	3.8334641298991116e-07	2	16	3.677885853134662e-06	5.108174796020364e-06
6941	608018654	3.8309103096959465e-07	1	0	4.086539836816291e-07	0.0
6942	3131021350	3.830685303510646e-07	16	8	5.5168287797019935e-06	1.838942926567331e-06
6943	951332526022328320	3.828558995059552e-07	1	3	6.129809755224437e-06	1.430288942885702e-06
6944	953976493910167552	3.8277489727924687e-07	3	18	8.173079673632583e-06	4.2908668286571055e-06
6945	3824208693	3.8183662148654224e-07	5	27	1.4098562437016205e-05	7.764425689950953e-06
6946	419344128	3.8171624317740627e-07	13	3	8.377406665473397e-06	6.129809755224437e-07
6947	956532835480997888	3.8146311121894265e-07	5	0	5.108174796020364e-06	0.0
6948	4216218269	3.810693503946661e-07	2	87	2.737981690666915e-05	2.778847089035078e-05
6949	191144996	3.810581000854011e-07	6	0	4.086539836816291e-07	0.0
6950	741695782022189056	3.806362134879619e-07	1	24	5.5168287797019935e-06	5.721155771542808e-06
6951	951155051971608576	3.806013375292403e-07	6	184	4.617790015602409e-05	5.9663481617517854e-05
6952	3130555839	3.803842065604249e-07	1	0	5.108174796020364e-06	0.0
6953	269432622	3.803504556326298e-07	4	1	1.6346159347265164e-06	2.0432699184081456e-07
6954	1728948764	3.798734425197919e-07	2	0	8.173079673632582e-07	0.0
6955	563784078	3.7963268590151995e-07	9	0	2.0432699184081456e-07	0.0
6956	757205757532246016	3.794808067264419e-07	17	2	1.2668273494130503e-05	4.086539836816291e-07
6957	2573437352	3.7931092705653966e-07	1	9	8.581733657314211e-06	2.860577885771404e-06
6958	3129673359	3.792681758813325e-07	5	0	4.086539836816291e-07	0.0
6959	232578648	3.7915567278868205e-07	2	2	3.4735588612938474e-06	4.086539836816291e-07
6960	2766438185	3.787709122118175e-07	4	9	5.312501787861179e-06	2.0432699184081457e-06
6961	884784313602068480	3.7851440516057453e-07	9	6	5.5168287797019935e-06	1.2259619510448874e-06
6962	777602080185933824	3.78413152377189e-07	1	0	4.4951938204979205e-06	0.0
6963	2825833368	3.7795301472824875e-07	6	0	4.2908668286571055e-06	0.0
6964	4811990848	3.778585121304224e-07	20	10	7.15144471442851e-06	2.6562508939305893e-06
6965	56401625	3.776897574914468e-07	2	5	2.860577885771404e-06	1.0216349592040729e-06
6966	831971794789793792	3.776897574914467e-07	7	73	3.167068373532626e-05	3.1875010727167075e-05
6967	918577610	3.77503002357647e-07	1	5	1.2259619510448874e-06	1.2259619510448874e-06
6968	576918395	3.7743887559483616e-07	12	57	2.554087398010182e-05	1.4915870404379464e-05
6969	1314126427	3.774084997598206e-07	3	50	1.5120197396220278e-05	1.2463946502289688e-05
6970	959143127528374272	3.768448592656419e-07	2	2	0.00014364187526409264	4.086539836816291e-07
6971	797513558313537536	3.7676723213171306e-07	2	0	2.2475969102489602e-06	0.0
6972	334484022	3.767053554307553e-07	3	6	2.860577885771404e-06	1.6346159347265164e-06
6973	2741573257	3.767042303998288e-07	5	9	3.8822128449754765e-06	1.838942926567331e-06
6974	4569399256	3.764499734104388e-07	3	0	8.173079673632582e-07	0.0
6975	1853557195	3.7641172235893764e-07	1	1	1.2259619510448874e-06	2.0432699184081456e-07
6976	501887445	3.7614058990565e-07	3	1	2.0432699184081457e-06	2.0432699184081456e-07
6977	819988058934083584	3.760528374933827e-07	1	14	2.860577885771404e-06	3.0649048776122184e-06
6978	414808631	3.759414594316588e-07	4	0	2.0432699184081456e-07	0.0
6979	3402899265	3.7545544607140885e-07	1	7	2.6562508939305893e-06	1.430288942885702e-06
6980	238956935	3.751426874738406e-07	2	51	2.737981690666915e-05	1.3281254469652947e-05
6981	852049694805151744	3.7511568673160455e-07	11	9	5.312501787861179e-06	1.838942926567331e-06
6982	334542705	3.7505718512342634e-07	4	12	4.699520812338735e-06	2.6562508939305893e-06
6983	883010430	3.7391865382580375e-07	2	3	5.108174796020364e-06	6.129809755224437e-07
6984	2541299618	3.7345401605315736e-07	5	33	8.377406665473397e-06	8.990387640995841e-06
6985	452569519	3.7340226463053816e-07	4	28	4.9038478041795495e-06	6.947117722587695e-06
6986	2183422605	3.729410019506714e-07	2	19	7.15144471442851e-06	4.2908668286571055e-06
6987	2452820790	3.7286224978581605e-07	5	2	1.6346159347265164e-06	1.0216349592040729e-06
6988	889568933312856064	3.7248761448729006e-07	2	0	6.129809755224437e-07	0.0
6989	289453426	3.7180247065304884e-07	1	7	5.312501787861179e-06	1.430288942885702e-06
6990	959772635424018432	3.7180247065304884e-07	13	0	1.1237984551244801e-05	0.0
6991	164731397	3.7173721885931163e-07	7	1	1.0216349592040727e-05	2.0432699184081456e-07
6992	809491514	3.7169559271503093e-07	4	119	3.0649048776122184e-05	4.250001430288943e-05
6993	913111117605548032	3.7093844690149345e-07	4	53	1.0216349592040727e-05	1.6754813330946794e-05
6994	731190380209831936	3.7058518719057103e-07	4	8	3.8822128449754765e-06	2.4519239020897748e-06
6995	833523091221274624	3.6988654298521175e-07	1	1	4.086539836816291e-07	2.0432699184081456e-07
6996	299558225	3.695906598515411e-07	1	0	4.086539836816291e-07	0.0
6997	323699380	3.6895051725436e-07	4	8	4.086539836816291e-06	1.6346159347265164e-06
6998	500125689	3.689212664502709e-07	8	2	5.108174796020364e-06	4.086539836816291e-07
6999	2734062587	3.689021409245203e-07	7	66	1.7572121298310054e-05	1.9615391216718198e-05
7000	25599948	3.6878063758445785e-07	14	0	1.6346159347265164e-06	0.0
7001	949564812702429184	3.685072550693173e-07	1	2	6.129809755224437e-07	8.173079673632582e-07
7002	215742553	3.6839137688388734e-07	3	6	1.838942926567331e-06	1.430288942885702e-06
7003	738858404	3.6830362447161995e-07	4	38	2.145433414328553e-05	1.0829330567563171e-05
7004	2983788274	3.682361226160297e-07	4	0	2.0432699184081456e-07	0.0
7005	4156578087	3.6791211370919645e-07	1	0	1.6346159347265164e-06	0.0
7006	276989471	3.6779398546191337e-07	3	6	2.860577885771404e-06	1.2259619510448874e-06
7007	729613041873113088	3.6685120954550274e-07	1	0	1.6346159347265164e-06	0.0
7008	885053691283341312	3.667432065765583e-07	1	3	1.2259619510448874e-06	6.129809755224437e-07
7009	2200888143	3.6672295601988115e-07	6	13	6.742790730746881e-06	2.6562508939305893e-06
7010	1693180950	3.664765742469767e-07	18	18	6.947117722587695e-06	3.8822128449754765e-06
7011	554904850	3.663910718965623e-07	4	2	1.430288942885702e-06	4.086539836816291e-07
7012	186715220	3.6558104962947917e-07	1	3	8.173079673632582e-07	6.129809755224437e-07
7013	323391904	3.6554054851612503e-07	14	17	5.108174796020364e-06	4.086539836816291e-06
7014	2246951112	3.6548429696979977e-07	1	3	6.129809755224437e-07	6.129809755224437e-07
7015	2607984906	3.6491278125913547e-07	1	98	1.9002410241195756e-05	2.6358181947465077e-05
7016	171776162	3.6434914076495673e-07	3	4	1.6346159347265164e-06	8.173079673632582e-07
7017	778999269168705536	3.6404650744572707e-07	1	1	8.173079673632582e-07	2.0432699184081456e-07
7018	636438498	3.6379675058004306e-07	1	1	6.129809755224437e-07	2.0432699184081456e-07
7019	296633425	3.6254009103513755e-07	3	1	6.129809755224437e-07	4.086539836816291e-07
7020	882361674858188800	3.6231958497354267e-07	1	3	4.086539836816291e-07	6.129809755224437e-07
7021	2789032955	3.6139818464473556e-07	8	38	8.377406665473397e-06	1.1237984551244801e-05
7022	1434977378	3.613126822943212e-07	8	12	1.6959140322787608e-05	3.677885853134662e-06
7023	1088045390	3.6052066052206205e-07	3	5	2.4519239020897748e-06	1.0216349592040729e-06
7024	403048975	3.6032828023362974e-07	4	0	1.430288942885702e-06	0.0
7025	941405261528555520	3.602315275739504e-07	5	91	2.411058503721612e-05	2.7584143898509965e-05
7026	2474511624	3.602202772646854e-07	2	3	2.4519239020897748e-06	6.129809755224437e-07
7027	207468353	3.601640257183601e-07	2	0	1.430288942885702e-06	0.0
7028	534357733	3.5997502052270743e-07	1	11	2.2475969102489602e-06	2.2475969102489602e-06
7029	903158797325262848	3.5982201631670277e-07	1	0	2.0432699184081456e-07	0.0
7030	296730312	3.593472532657179e-07	5	5	1.573317837174272e-05	1.0216349592040729e-06
7031	1067894210	3.590648705031653e-07	9	9	2.4519239020897748e-06	2.0432699184081457e-06
7032	336985259	3.583977271637481e-07	14	1	3.8822128449754765e-06	2.0432699184081456e-07
7033	744744968217059328	3.5787683784477654e-07	1	0	2.0432699184081456e-07	0.0
7034	883827121138921472	3.5785546225717297e-07	1	0	8.173079673632582e-07	0.0
7035	859272522	3.577294587934045e-07	1	0	1.0216349592040729e-06	0.0
7036	4333835293	3.574538262164105e-07	16	1	1.2259619510448874e-06	2.0432699184081456e-07
7037	603077064	3.5708256601066447e-07	5	10	1.4915870404379464e-05	6.742790730746881e-06
7038	608199110	3.567045556193589e-07	2	0	4.086539836816291e-07	0.0
7039	3364028807	3.565740520318844e-07	7	24	1.0012022600199913e-05	5.925482763383623e-06
7040	803670777207881728	3.550361347553528e-07	6	11	6.947117722587695e-06	2.2475969102489602e-06
7041	3970594469	3.5499900873477815e-07	10	20	3.8822128449754765e-06	4.699520812338735e-06
7042	3329651483	3.5431273986961044e-07	1	0	1.2259619510448874e-06	0.0
7043	298707618	3.5358821995294153e-07	9	16	1.7367794306469236e-05	3.269231869453033e-06
7044	320064943	3.534869671695561e-07	3	12	2.2475969102489602e-06	3.0649048776122184e-06
7045	3715191436	3.5343521574693697e-07	9	16	1.5937505363583537e-05	5.925482763383623e-06
7046	774252344481644544	3.5325858589147574e-07	9	1	1.1850965526767245e-05	2.0432699184081456e-07
7047	87655059	3.5319108403588536e-07	16	0	8.173079673632582e-07	0.0
7048	187611154	3.530954564071326e-07	1	0	2.0432699184081456e-07	0.0
7049	575823912	3.5212455471755926e-07	1	0	6.129809755224437e-07	0.0
7050	471299570	3.5208742869698457e-07	10	69	2.921875983323648e-05	3.0240394792440555e-05
7051	825616086561337344	3.519726755424811e-07	1	4	8.173079673632582e-07	8.173079673632582e-07
7052	895250831624286208	3.5170154308919357e-07	13	56	4.3317322270252685e-05	1.9411064224877384e-05
7053	177903683	3.515046626770553e-07	2	3	3.8822128449754765e-06	6.129809755224437e-07
7054	2793638314	3.5106815067757156e-07	4	0	4.086539836816291e-06	0.0
7055	122937760	3.509871484508632e-07	1	0	4.086539836816291e-07	0.0
7056	2579180184	3.507531420181504e-07	4	0	4.086539836816291e-07	0.0
7057	927187372227391488	3.504370083278025e-07	5	0	4.086539836816291e-07	0.0
7058	2226946206	3.503188800805195e-07	1	0	2.0432699184081456e-07	0.0
7059	1022183958	3.50313254925887e-07	8	4	5.925482763383623e-06	8.173079673632582e-07
7060	855057320593817600	3.502502531940028e-07	7	0	1.2259619510448874e-06	0.0
7061	320014157	3.5006799818390907e-07	4	23	7.15144471442851e-06	4.699520812338735e-06
7062	753835684050325504	3.4921072461791267e-07	4	39	9.603368616518285e-06	9.603368616518285e-06
7063	781540447508389888	3.4907347084487913e-07	15	64	3.289664568637114e-05	2.0024045200399826e-05
7064	535879073	3.4876971249472286e-07	2	0	8.173079673632582e-07	0.0
7065	2483635554	3.4706979076477464e-07	8	15	3.677885853134662e-06	3.0649048776122184e-06
7066	846013605174751232	3.466737798786451e-07	1	3	1.0216349592040727e-05	6.129809755224437e-07
7067	886314133192421376	3.455791247871562e-07	10	15	3.677885853134662e-06	3.4735588612938474e-06
7068	889546864592400384	3.447454768706165e-07	7	20	1.0216349592040727e-05	6.538463738906066e-06
7069	1705492766	3.446622245820551e-07	13	9	2.2680296094330416e-05	2.0432699184081457e-06
7070	2739857558	3.445800973244203e-07	9	0	1.0829330567563171e-05	0.0
7071	852262730908258304	3.4445409386065177e-07	1	0	6.129809755224437e-07	0.0
7072	864926578563842048	3.4414246029401e-07	14	92	4.781251609075061e-05	3.473558861293847e-05
7073	223880380	3.4350231769682903e-07	7	1	2.2475969102489602e-06	2.0432699184081456e-07
7074	400072597	3.433256878413678e-07	16	8	5.312501787861179e-06	2.860577885771404e-06
