rank_emul	rank_star	rank_real	rank_outdeg	rank_tweet	rank_out_real	rank_in_real
25043	22122	41178	30538	36862	444927	378924
25044	17813	6114	14376	31365	2079	416363
25045	29171	38854	24190	18734	455459	1197497
25046	30405	23422	32993	13500	146360	125531
25047	17523	41363	23899	37389	387687	806820
25048	23100	20001	14875	19477	334892	807409
25049	30776	27645	28263	40609	178179	168981
25050	18982	41128	41545	32609	566423	1088823
25051	32308	30207	26426	41523	85729	228823
25052	24672	39830	26316	39523	274851	305076
25053	19373	37017	27351	28569	154250	770772
25054	28687	28783	37769	21864	59695	150631
25055	24763	35481	22668	26049	124317	514956
25056	26862	14595	23317	11848	18273	44226
25057	16557	23031	12502	41524	73693	1126019
25058	30386	35800	26776	20798	165539	148650
25059	19822	13585	17893	15764	23696	1285
25060	25700	35295	23388	22284	249251	435023
25061	25997	22478	37132	11949	106011	448682
25062	19266	22058	26935	9039	153530	384645
25063	29715	24285	20892	29584	63460	1195206
25064	31929	33166	22968	35995	117127	391937
25065	25618	17442	18533	37197	28184	1196787
25066	20639	12222	25704	9573	23258	125074
25067	22587	24418	19285	41312	44429	38829
25068	16382	10761	11486	17956	20410	1146730
25069	37358	36748	34372	33729	275123	147265
25070	19934	9549	28060	16629	11593	639725
25071	27121	22948	21841	21279	56280	142825
25072	32031	21761	23742	32738	25809	69155
25073	25646	13439	22557	8910	37166	480399
25074	19030	6759	21921	3468	23018	347446
25075	25857	37294	21501	15139	415176	262925
25076	23587	11628	19780	12524	12030	2986
25077	21936	22843	21188	44416	42556	1280782
25078	39839	33643	36329	18270	98336	175032
25079	11791	19789	13353	13538	156477	1232429
25080	33081	18063	26267	38457	48078	634273
25081	28204	34990	23026	37517	124542	174459
25082	11910	13364	22273	10833	26283	287081
25083	19912	19153	21137	41571	53910	349010
25084	17975	4399	15914	12512	4404	24852
25085	19155	15244	15664	16920	48843	1158123
25086	27798	22070	26861	21868	39116	187437
25087	21512	30785	20468	34667	78772	581096
25088	23139	16676	26128	10569	101827	1340063
25089	24141	38051	31069	41680	632813	1207194
25090	36781	30392	38352	23439	56514	458008
25091	29614	43492	28949	21694	627136	385396
25092	25317	32272	21452	30369	179407	400393
25093	31841	11529	29079	23068	8480	186968
25094	19447	14478	21143	17601	33458	50679
25095	29305	44504	23441	23630	818639	181319
25096	26749	23473	25482	22325	45342	241128
25097	29255	26022	22840	31582	52007	19514
25098	32439	14498	42060	34165	11693	414824
25099	32137	14269	25694	27362	11158	22208
25100	24715	7437	21166	17820	7234	1275528
25101	12389	20114	14382	7766	286334	834199
25102	33170	24709	27778	34393	29481	647803
25103	10040	6701	14142	4593	50710	1337970
25104	19401	9331	21529	7857	24051	37575
25105	29411	25288	35553	40257	169918	313413
25106	38157	31462	42347	35116	160969	450682
25107	28557	27477	25678	27021	53489	384482
25108	31593	39559	32064	21685	186272	11608
25109	25088	9421	24001	17114	21207	177222
25110	35542	27404	32134	22025	63954	114221
25111	27585	9470	25808	9837	11032	706305
25112	25463	24430	21992	13666	89386	280288
25113	31542	17673	29019	12552	39860	286657
25114	26706	11196	25410	12215	8902	432119
25115	18141	7427	14978	8026	11355	166652
25116	15945	25236	23902	10795	130958	151898
25117	31404	32495	27598	31794	217720	439521
25118	17463	9338	29868	9962	10453	791098
25119	24604	41538	24907	36781	311989	234210
25120	33049	40872	29016	22488	359106	175717
25121	24662	8597	24378	12871	13999	648167
25122	27578	15259	19533	31071	18751	274959
25123	18976	38182	28963	21870	323289	282645
25124	18803	26905	24980	38625	39518	373944
25125	22437	13635	24089	17745	26230	41160
25126	12254	14222	29706	14172	20299	21865
25127	20276	11322	14658	34577	128455	434969
25128	23334	11796	22308	16897	10032	126669
25129	26468	16740	25572	24319	20218	328659
25130	30541	30249	22864	32556	98549	597480
25131	30425	37765	22038	28873	171039	165117
25132	22553	6093	18420	14052	3739	607
25133	25135	11301	22265	37422	7206	39082
25134	19894	14997	17683	40004	10031	38
25135	28747	20027	25411	21175	27677	61273
25136	37917	41561	36384	18362	458115	711284
25137	19531	17266	22343	17133	51044	827409
25138	20992	29375	18514	35690	56617	110313
25139	22592	21749	24253	12060	87875	1191391
25140	29858	41336	26662	8588	643599	431656
25141	27397	12673	24329	22744	7220	68043
25142	23339	20084	33976	31559	15972	105669
25143	16026	14919	15958	7416	60570	350850
25144	29865	37439	27603	31885	196878	458417
25145	13877	9620	26453	42066	24642	1286033
25146	19156	9467	18462	10029	17863	422018
25147	22631	9007	21910	9159	9581	7722
25148	22284	9419	22165	10318	22115	237403
25149	20073	42052	19652	39861	1023080	1259230
25150	16972	10523	22601	3128	82107	232794
25151	22347	17782	24998	39017	35026	29114
25152	26747	27220	18716	27003	137827	346817
25153	34909	20273	30510	36653	35248	526728
25154	25674	30446	21472	14732	160958	172011
25155	20948	5325	19445	7275	3643	10312
25156	32456	25025	24666	30840	45864	219043
25157	23148	31007	23889	37091	112322	370406
25158	23119	20211	29836	30193	11218	717340
25159	27518	13665	20843	27378	11532	373086
25160	21377	24386	19550	15075	65075	747215
25161	26855	29271	21500	32543	105839	889060
25162	25177	29825	21156	42590	78784	464925
25163	29130	30942	28901	21164	164445	485119
25164	18686	14804	21046	16547	27202	90981
25165	23869	33596	20517	37317	228878	790350
25166	14646	5438	23792	10376	2375	79923
25167	24074	26861	15350	42755	47852	51674
25168	30784	31453	25308	19411	143726	589539
25169	21972	31218	22122	32433	102613	322305
25170	18524	21398	9043	23572	48565	1013436
25171	24659	32110	20945	15167	216298	312562
25172	27476	36410	19049	24367	180419	250674
25173	24456	23347	32396	9062	208361	475860
25174	35862	35402	28623	18578	163172	1133570
25175	27742	41908	31761	11919	758125	1108576
25176	26304	21343	21545	34263	34876	119991
25177	36837	33773	39000	25347	252440	979081
25178	24253	8327	23481	13144	5130	55007
25179	28978	38129	22661	25802	217325	1087734
25180	23495	30559	15772	28122	50598	442131
25181	18493	12935	29669	28540	71186	942425
25182	22461	35445	14728	21269	271524	680233
25183	34735	30390	27710	33308	98103	191255
25184	25773	24882	21655	17067	64289	381830
25185	25931	42108	31774	20098	374872	681228
25186	26660	10926	25698	13770	12674	705913
25187	27164	36272	32698	5072	682689	354588
25188	19062	44607	42630	36011	911706	682008
25189	24603	16638	21594	10744	170014	426508
25190	18551	17431	21769	4819	110882	225724
25191	25730	43164	38178	22940	348836	96174
25192	26810	12209	19398	23043	6523	28195
25193	21271	20393	15873	42218	76930	1132939
25194	24583	26149	17435	43085	44365	1176675
25195	20268	30986	26144	10623	288742	1087119
25196	34156	41833	34357	15410	653260	232496
25197	22003	30031	15486	39637	92414	305037
25198	41924	24142	38557	24031	52679	455851
25199	24650	26972	25617	25492	75222	601544
25200	24241	32077	32423	23416	87635	402470
25201	30030	12839	27808	34710	11207	505235
25202	30071	39935	27777	34392	289034	811665
25203	31464	31292	24348	23055	106313	48643
25204	26371	26334	26765	12083	178567	133194
25205	23955	35790	23466	24597	130366	424160
25206	25282	15218	20266	13057	14341	312126
25207	30487	32287	24801	34253	161397	398422
25208	19748	41505	27517	30776	448676	397746
25209	24429	8340	21883	9049	8906	870446
25210	24178	24241	14679	37983	25513	19498
25211	23153	29331	21564	35604	178113	838508
25212	30850	35092	31953	20992	107296	905726
25213	31596	27182	26085	34807	64329	22787
25214	24830	28600	20031	38173	185597	472842
25215	18985	37847	19116	29221	214419	442436
25216	19310	23931	19935	15101	160535	1106505
25217	27073	25030	18867	37337	71474	166444
25218	30411	39072	42357	35134	282052	950307
25219	32444	43873	31087	41816	528104	1019846
25220	22246	8922	18798	15170	7763	335875
25221	22073	35355	17079	32592	335160	885474
25222	26918	10820	20709	19442	6706	143314
25223	26417	39409	24855	35409	739617	1306367
25224	11621	29690	26350	40269	306804	652556
25225	27193	27517	22023	28377	76244	1280520
25226	29608	14805	27906	36140	36692	1292805
25227	30132	30661	23457	24267	116248	503817
25228	21026	39813	18696	25618	289595	736660
25229	28512	33187	26847	21728	81859	1292941
25230	25936	27693	23601	14129	207379	806087
25231	25873	18106	28269	40703	28532	1324873
25232	24690	13875	21459	14606	22567	1339667
25233	30229	40910	24731	32476	306355	53805
25234	17247	12595	22916	10409	21460	36852
25235	5766	39305	20192	19480	463507	1309524
25236	15670	13895	21439	29933	10308	6333
25237	40233	38134	41441	32335	230148	57488
25238	24972	18401	18190	35975	12716	10189
25239	33739	20556	28729	19689	19151	25438
25240	12526	15802	28229	40109	14942	761250
25241	42908	31636	37440	21009	94868	109096
25242	24046	19023	16025	35486	12989	24863
25243	23127	12348	22330	39759	9905	78098
25244	21663	30831	23362	21315	151774	315895
25245	21861	20848	16601	34224	35811	34817
25246	23643	12792	20360	28702	33599	308561
25247	12397	7067	26713	19948	2591	187948
25248	25847	32467	18683	24055	109578	1394
25249	37105	39390	36373	18340	261409	84755
25250	17698	18652	19470	13775	74504	947117
25251	23466	26934	14852	42077	85044	418029
25252	26885	15637	21145	42113	19681	1329519
25253	29169	29266	29178	23852	104009	269612
25254	25367	15129	29438	7310	60298	286736
25255	23354	9150	21149	17711	9612	786901
25256	20424	10811	19817	5968	19267	848781
25257	30493	17184	27914	16131	39558	134885
25258	24181	33269	25386	20890	123198	566072
25259	31528	14855	27355	28644	15655	495877
25260	25855	41962	22146	33018	440087	75663
25261	36320	23300	29154	23682	50959	589706
25262	34222	20165	27064	25070	27070	30046
25263	17925	20986	17671	10934	295482	564036
25264	25476	41174	20993	35293	363974	613737
25265	21824	10910	24958	37986	6755	107785
25266	22974	22257	22726	9665	142876	744096
25267	19078	38099	25436	21592	196599	393968
25268	23019	29044	15382	22253	96409	211034
25269	24541	33642	25069	40772	89400	1295900
25270	16174	24534	17757	11749	173352	315094
25271	23703	15064	20950	15208	29040	286226
25272	28713	35011	28120	38831	129580	126640
25273	25749	34734	17630	34734	371780	544786
25274	26833	25474	27045	24662	60269	96903
25275	25287	18328	27131	25951	46096	76792
25276	23868	10015	31484	11578	10068	61456
25277	29110	24157	21809	20010	46312	994527
25278	24409	16793	18448	14521	31109	347269
25279	13988	7910	19065	3904	123311	917241
25280	25755	22033	20858	27962	22141	603603
25281	23993	11967	23906	8123	33942	87783
25282	23115	15890	23350	20924	18562	277388
25283	14975	26707	14710	18071	365580	839911
25284	27214	29049	23179	42293	55242	34143
25285	19145	37892	25084	41034	254703	84158
25286	19464	14048	12883	13261	16364	118445
25287	38529	25595	31481	18570	41795	37753
25288	36748	41286	33582	29534	511479	839687
25289	14761	8190	13924	7666	37444	1327542
25290	23308	11265	21893	12817	10973	19297
25291	27433	32128	25647	26357	90657	145322
25292	27829	36032	22757	29350	183961	469981
25293	31996	31319	31736	19928	147658	372519
25294	15313	27244	14303	43378	51823	82435
25295	23647	11617	20084	17390	19285	86228
25296	27118	18292	24360	12749	38076	260679
25297	26512	12246	23894	16378	20676	298824
25298	21033	37024	22865	32569	172973	267038
25299	21204	29983	19455	26669	85774	472351
25300	23948	34736	20065	39628	227926	498779
25301	28247	29498	25109	41726	67451	9070
25302	29396	11719	32534	12955	11468	139869
25303	21188	34142	20202	20376	315769	883429
25304	33689	19177	26889	22189	42837	336499
25305	26491	29714	23913	37711	114297	184903
25306	20837	12546	16585	32218	8562	37313
25307	30831	19513	25911	31134	27531	1287383
25308	29150	38904	20876	28585	231413	1263259
25309	20245	34213	14395	36135	231340	601119
25310	31380	42120	33648	7575	973527	763201
25311	29261	15829	26991	12938	12462	615415
25312	14826	9588	20332	13761	10009	1031071
25313	12952	6833	25454	2441	132276	292036
25314	17013	14328	21683	4775	97897	219872
25315	20674	35377	30148	33261	174645	327606
25316	23695	34825	28594	18294	125829	94840
25317	22185	15659	20830	26522	17969	422732
25318	21343	14665	23016	37292	70310	115246
25319	16821	33891	15015	17788	336617	844221
25320	12071	9510	16624	2060	201822	1267292
25321	23813	10129	21520	10287	18672	88039
25322	33273	16738	28897	21144	34798	1271075
25323	19794	22985	22804	30808	39392	817818
25324	26334	27541	27480	30164	51579	46624
25325	22174	26287	25721	13843	76659	278402
25326	19779	18397	16217	38280	16279	853852
25327	24747	40339	26360	40425	415869	504155
25328	28643	29492	26983	23838	89301	696754
25329	24186	34580	18161	32257	96438	145751
25330	18655	13025	18918	11150	128001	1325806
25331	22701	18161	23187	17732	38957	48742
25332	19269	36956	21565	35722	164038	411905
25333	30681	23803	31780	20123	39325	655801
25334	13829	9284	22147	6371	42826	58493
25335	23715	13198	18715	9492	13840	931827
25336	28237	40223	33303	28150	454085	155728
25337	32829	30143	28935	21549	106113	111815
25338	36403	18135	36607	18881	24376	6744
25339	20358	36918	15000	39930	146005	267292
25340	18234	13721	31024	17443	61870	301664
25341	35550	20368	41007	31020	28047	1139959
25342	27909	7653	24559	28332	2182	375654
25343	28453	37103	25260	18321	230525	224996
25344	29542	12017	22935	34921	29167	1339831
25345	27877	15710	24939	37452	7331	806504
25346	25100	42676	17545	26679	485112	559757
25347	17186	42972	23546	27406	450168	1165025
25348	29134	28306	41098	31275	112238	144817
25349	22872	37404	42864	36743	161135	88064
25350	26582	33316	27893	10616	337147	926403
25351	31119	23951	31465	18452	36229	621228
25352	19216	14248	19804	23898	43324	96623
25353	24918	19865	24969	16655	60723	177043
25354	27935	31898	29993	6314	516290	1153138
25355	31280	33444	25875	30336	123164	139484
25356	29253	20620	26425	41513	21606	103399
25357	20152	15889	19563	33084	25315	334689
25358	23861	23316	41174	31479	44006	827320
25359	24473	12694	25423	12250	26440	171597
25360	23853	9566	21406	14104	20046	339528
25361	22350	11547	28806	20402	5880	386388
25362	34232	28035	28861	20863	61003	611131
25363	29089	29163	21556	35029	49527	960012
25364	19682	13085	17108	7943	38631	1281367
25365	28556	38646	23768	33562	262936	407561
25366	23486	23910	27128	9354	169548	288178
25367	22575	22471	24550	13963	115319	1015766
25368	27441	34914	43858	40134	284045	667584
25369	36742	22447	37835	22037	56134	928867
25370	22209	28608	28751	11882	120164	66523
25371	19741	39999	23496	25678	218928	727952
25372	27817	11935	23128	17349	25226	746961
25373	27982	16427	29195	23991	9096	138471
25374	20481	10646	18408	9556	14031	196
25375	30657	30996	22919	34495	77043	150229
25376	23407	19480	21097	39946	42538	242049
25377	22706	43396	24127	43764	544463	1013606
25378	30703	40816	39399	26532	470719	823491
25379	39291	24831	31489	18600	27261	3527
25380	25633	35319	25432	12299	500353	742564
25381	18459	10425	17394	16707	17183	97498
25382	18023	33661	19754	19493	59551	506615
25383	21760	13264	17337	15135	48564	1243501
25384	38197	23287	43070	37499	71952	263223
25385	31903	35047	29923	31111	164535	286768
25386	33976	25761	29500	26958	38015	1047083
25387	15988	30633	24710	31879	240291	965554
25388	19761	28253	15544	20731	104691	1121343
25389	22504	27290	18642	12001	233101	240454
25390	32340	30102	26013	33128	88111	68203
25391	26375	37580	24706	31757	211287	41982
25392	13924	13129	16669	41664	10478	42807
25393	37237	37148	35636	40761	128381	758794
25394	33450	42041	32835	25585	614664	818878
25395	30322	35511	31149	42438	203889	503930
25396	16829	14640	15439	32890	8133	632418
25397	35440	31356	34528	34654	113273	236564
25398	12043	16066	26260	16704	39785	178066
25399	28030	39658	22891	33372	408699	546939
25400	1470	35323	16712	11836	324719	935698
25401	20713	12627	24043	11184	125239	1276850
25402	30781	28113	22614	24450	70571	160655
25403	17978	12403	20346	9616	19753	30704
25404	28681	28005	21632	38906	68099	197226
25405	25757	14901	20528	38022	12270	1295561
25406	25163	13628	22555	12398	27707	322976
25407	24567	44751	19556	32505	1014055	270045
25408	21137	22723	23536	27067	85249	1112992
25409	33929	28486	28226	40037	89850	204863
25410	27677	44862	32373	23189	910387	1017826
25411	24262	14648	16400	36105	11989	287891
25412	24012	23707	17536	13304	63888	968060
25413	29710	36407	26925	22907	204385	399547
25414	19988	8500	18906	8251	16591	1334919
25415	20307	34175	35011	37325	165990	135533
25416	20148	15152	22175	33923	11503	52359
25417	31938	24387	31058	41613	124126	931483
25418	28811	27729	25929	31472	70298	61232
25419	25220	18890	19475	27589	19211	117224
25420	17141	25991	19194	33730	41136	86184
25421	20545	9201	17150	10966	16025	284335
25422	23361	27705	19119	29285	53678	256560
25423	21600	6596	17517	13058	12442	576129
25424	18549	10809	21070	16822	15340	31075
25425	24023	8543	21775	6786	12693	1028373
25426	28989	20900	21806	19892	32369	752989
25427	30353	25804	25956	32064	43860	271592
25428	17443	13263	23149	17528	16954	895126
